"Density","X-Momentum","Y-Momentum","Energy","TKE","Omega","Limiter_Density","Limiter_X-Momentum","Limiter_Y-Momentum","Limiter_Energy","Limiter_TKE","Limiter_Omega","Residual_Density","Residual_X-Momentum","Residual_Y-Momentum","Residual_Energy","Residual_TKE","Residual_Omega","Grid_Velx","Grid_Vely","Pressure","Temperature","Pressure_Coefficient","Mach","Entropy","Total_Pressure","MachIs","SoundSpeed","Laminar_Viscosity","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Heat_Flux","Y_Plus","Eddy_Viscosity","Sharp_Edge_Dist","Points:0","Points:1","Points:2"
2.7003,424.38,-21.014,3.6733e+06,38.01,20964,0,0,0,0,0,0,1.2816e-15,1.7485e-13,-2.6851e-13,3.5827e-09,2.66e-14,-2.8764e-12,0,0,1.0665e+06,1323.8,-0.073688,0.2202,7022.9,1.1004e+06,0.21923,714.61,4.8963e-05,0,0,0,0,0.0048957,0.059137,0.081845,0.058527,0
2.6996,426.47,-20.329,3.6726e+06,38.023,20971,0,0,0,0,0,0,-2.4793e-15,-7.3612e-13,-5.653e-13,-4.3391e-09,2.3687e-14,-4.5781e-13,0,0,1.0661e+06,1323.7,-0.074398,0.22132,7022.9,1.1004e+06,0.2203,714.59,4.8961e-05,0,0,0,0,0.0048948,0.060732,0.081845,0.05629,0
2.701,422,-21.135,3.6743e+06,37.988,20953,0,0,0,0,0,0,-1.2998e-15,3.6937e-13,2.8667e-13,-1.8573e-09,2.3444e-14,3.7642e-12,0,0,1.0669e+06,1323.9,-0.072814,0.2189,7022.9,1.1004e+06,0.2179,714.64,4.8965e-05,0,0,0,0,0.0048969,0.057469,0.081845,0.060913,0
2.7073,403.4,6.7753,3.6822e+06,37.732,20812,0,0,0,0,0,0,2.6623e-17,-2.0466e-13,4.0678e-13,-1.2296e-10,-1.8926e-14,-1.1537e-11,0,0,1.0701e+06,1324.8,-0.065797,0.20847,7022.9,1.1005e+06,0.20695,714.88,4.8984e-05,0,0,0,0,0.0049083,0.041853,0.081845,0.099158,0
2.7075,402.84,5.2037,3.6824e+06,37.73,20810,0,0,0,0,0,0,1.0952e-15,8.4556e-14,4.203e-13,1.2617e-09,-2.0897e-14,-1.3633e-11,0,0,1.0701e+06,1324.8,-0.065611,0.20815,7022.9,1.1005e+06,0.20665,714.89,4.8985e-05,0,0,0,0,0.0049087,0.041956,0.081845,0.09766,0
2.7075,402.76,4.8568,3.6825e+06,37.729,20810,0,0,0,0,0,0,8.7669e-16,2.9829e-14,4.6786e-13,8.2172e-10,-2.0931e-14,-1.3667e-11,0,0,1.0701e+06,1324.8,-0.065586,0.2081,7022.9,1.1005e+06,0.20661,714.89,4.8985e-05,0,0,0,0,0.0049088,0.041989,0.081845,0.09738,0
2.7067,405.2,10.916,3.6815e+06,37.768,20832,0,0,0,0,0,0,9.4369e-16,4.5494e-13,4.8613e-13,2.0391e-09,-2.2853e-14,-7.2889e-12,0,0,1.0698e+06,1324.7,-0.06643,0.20949,7022.9,1.1006e+06,0.20796,714.86,4.8982e-05,0,0,0,0,0.0049072,0.041752,0.081845,0.10324,0
2.7071,403.95,8.3597,3.682e+06,37.741,20817,0,0,0,0,0,0,-8.2638e-16,-4.2589e-13,3.1743e-13,-1.1675e-09,-1.6351e-14,-8.1517e-12,0,0,1.07e+06,1324.8,-0.065979,0.20877,7022.9,1.1006e+06,0.20724,714.87,4.8984e-05,0,0,0,0,0.004908,0.041754,0.081845,0.10071,0
2.7066,405.66,11.623,3.6813e+06,37.775,20836,0,0,0,0,0,0,-7.2723e-18,2.5338e-13,4.6664e-13,2.2554e-10,-2.1944e-14,-9.5466e-12,0,0,1.0697e+06,1324.7,-0.066602,0.20975,7022.9,1.1006e+06,0.20823,714.85,4.8982e-05,0,0,0,0,0.0049068,0.041792,0.081845,0.1041,0
2.7062,406.9,13.438,3.6808e+06,37.801,20850,0,0,0,0,0,0,-1.2163e-15,1.3528e-13,3.0668e-13,-1.806e-09,1.5016e-15,1.0887e-12,0,0,1.0695e+06,1324.7,-0.067069,0.21046,7022.9,1.1005e+06,0.20897,714.84,4.8981e-05,0,0,0,0,0.004906,0.04193,0.081845,0.10604,0
2.7015,420.58,-21.229,3.6749e+06,37.996,20957,0,0,0,0,0,0,-1.5749e-15,8.3585e-13,7.8019e-13,-3.3363e-09,-3.5138e-15,-1.0481e-11,0,0,1.0671e+06,1324,-0.0723,0.21812,7022.9,1.1004e+06,0.21712,714.66,4.8966e-05,0,0,0,0,0.0048977,0.056335,0.081845,0.062644,0
2.7026,417.15,-20.684,3.6762e+06,37.958,20938,0,0,0,0,0,0,3.0901e-15,2.9154e-12,2.7045e-13,8.2038e-09,-6.8351e-14,-2.5353e-11,0,0,1.0676e+06,1324.1,-0.071081,0.21624,7022.9,1.1004e+06,0.21525,714.7,4.897e-05,0,0,0,0,0.0048994,0.053936,0.081845,0.066359,0
2.7025,417.53,-20.722,3.6761e+06,37.957,20938,0,0,0,0,0,0,2.66e-15,2.8365e-12,3.3913e-13,7.2184e-09,-6.0765e-14,-2.2415e-11,0,0,1.0676e+06,1324.1,-0.071216,0.21644,7022.9,1.1004e+06,0.21545,714.69,4.8969e-05,0,0,0,0,0.0048992,0.054185,0.081845,0.065973,0
2.7027,416.95,-20.618,3.6763e+06,37.954,20936,0,0,0,0,0,0,2.973e-15,2.8814e-12,2.2816e-13,7.9371e-09,-6.7904e-14,-2.5572e-11,0,0,1.0677e+06,1324.2,-0.071011,0.21612,7022.9,1.1004e+06,0.21514,714.7,4.897e-05,0,0,0,0,0.0048995,0.05381,0.081845,0.066557,0
2.7076,402.23,2.1696,3.6826e+06,37.738,20814,0,0,0,0,0,0,-5.534e-16,3.6865e-13,-3.4695e-13,-9.8126e-10,-6.3121e-15,-6.57e-12,0,0,1.0702e+06,1324.9,-0.065438,0.2078,7022.9,1.1005e+06,0.20637,714.89,4.8985e-05,0,0,0,0,0.0049092,0.042337,0.081845,0.094863,0
2.7076,402.16,1.256,3.6826e+06,37.741,20816,0,0,0,0,0,0,1.5821e-16,4.8817e-13,-3.0919e-13,3.9004e-10,2.953e-15,-1.7258e-12,0,0,1.0702e+06,1324.9,-0.065427,0.20776,7022.9,1.1005e+06,0.20635,714.89,4.8985e-05,0,0,0,0,0.0049092,0.042476,0.081845,0.094125,0
2.7058,407.91,14.569,3.6804e+06,37.816,20860,0,0,0,0,0,0,3.9318e-16,6.8594e-13,7.1458e-14,1.4652e-09,-1.801e-14,-3.7488e-12,0,0,1.0693e+06,1324.6,-0.067461,0.21103,7022.9,1.1005e+06,0.20959,714.82,4.898e-05,0,0,0,0,0.0049053,0.04211,0.081845,0.10757,0
2.7055,408.9,15.627,3.6799e+06,37.836,20871,0,0,0,0,0,0,1.2543e-16,4.2744e-13,-1.5578e-13,4.9444e-10,-1.7265e-14,-5.2662e-12,0,0,1.0691e+06,1324.6,-0.06784,0.21159,7022.9,1.1005e+06,0.21019,714.81,4.8978e-05,0,0,0,0,0.0049046,0.042292,0.081845,0.10884,0
2.7072,403.84,8.1353,3.6821e+06,37.74,20816,0,0,0,0,0,0,-9.7786e-16,-4.205e-13,1.9907e-13,-1.371e-09,-1.6825e-14,-9.2362e-12,0,0,1.07e+06,1324.8,-0.065942,0.20872,7022.9,1.1006e+06,0.20718,714.88,4.8984e-05,0,0,0,0,0.004908,0.04176,0.081845,0.10045,0
2.7048,410.75,17.117,3.6791e+06,37.861,20886,0,0,0,0,0,0,-9.5962e-16,-5.4323e-13,-7.625e-13,-2.7416e-09,-1.43e-14,-1.0442e-11,0,0,1.0688e+06,1324.5,-0.068568,0.21264,7022.9,1.1005e+06,0.21134,714.79,4.8976e-05,0,0,0,0,0.0049032,0.042624,0.081845,0.11119,0
2.7047,411.16,17.439,3.6789e+06,37.87,20891,0,0,0,0,0,0,-4.0029e-16,-6.6091e-13,-8.2429e-13,-1.7625e-09,-2.3343e-14,-1.477e-11,0,0,1.0687e+06,1324.4,-0.068726,0.21287,7022.9,1.1005e+06,0.21158,714.78,4.8976e-05,0,0,0,0,0.004903,0.042684,0.081845,0.11164,0
2.7076,402.07,-0.9347,3.6826e+06,37.764,20827,0,0,0,0,0,0,6.935e-17,-2.9815e-13,2.8875e-13,-2.2506e-10,-8.8308e-16,-3.1451e-13,0,0,1.0702e+06,1324.9,-0.065434,0.20772,7022.9,1.1005e+06,0.20637,714.89,4.8985e-05,0,0,0,0,0.0049094,0.042901,0.081845,0.092054,0
2.7076,402.15,-2.2801,3.6825e+06,37.772,20832,0,0,0,0,0,0,3.3971e-16,-1.6053e-13,3.2667e-13,2.8882e-10,-1.3176e-14,-9.2058e-12,0,0,1.0702e+06,1324.9,-0.065491,0.20777,7022.9,1.1005e+06,0.20646,714.89,4.8985e-05,0,0,0,0,0.0049093,0.04318,0.081845,0.090937,0
2.7036,414.04,-19.712,3.6774e+06,37.945,20930,0,0,0,0,0,0,5.9302e-16,-8.7778e-13,-2.597e-13,1.0626e-10,-5.4731e-14,-4.0253e-11,0,0,1.0681e+06,1324.3,-0.069986,0.21451,7022.9,1.1004e+06,0.21355,714.74,4.8973e-05,0,0,0,0,0.0049013,0.051856,0.081845,0.069854,0
2.7043,412.19,18.012,3.6784e+06,37.883,20899,0,0,0,0,0,0,-1.0092e-15,-7.0343e-13,-5.0328e-13,-2.8189e-09,-1.5527e-14,-1.2875e-11,0,0,1.0685e+06,1324.4,-0.069141,0.21345,7022.9,1.1005e+06,0.21223,714.77,4.8975e-05,0,0,0,0,0.0049022,0.042868,0.081845,0.11275,0
2.7075,402.35,-4.0402,3.6824e+06,37.792,20842,0,0,0,0,0,0,5.5506e-16,-1.091e-13,-4.2413e-13,1.3361e-09,-2.9088e-14,-1.1228e-11,0,0,1.0701e+06,1324.8,-0.065596,0.20789,7022.9,1.1005e+06,0.20662,714.89,4.8985e-05,0,0,0,0,0.0049093,0.043616,0.081845,0.089217,0
2.7073,402.69,-5.6416,3.6822e+06,37.802,20847,0,0,0,0,0,0,8.8458e-17,2.897e-14,-4.7636e-13,1.7501e-10,-4.7392e-14,-1.7928e-11,0,0,1.0701e+06,1324.8,-0.065747,0.20808,7022.9,1.1005e+06,0.20687,714.88,4.8984e-05,0,0,0,0,0.004909,0.043984,0.081845,0.087824,0
2.7038,413.66,18.925,3.6778e+06,37.915,20916,0,0,0,0,0,0,-8.998e-16,-4.8232e-13,-1.0937e-13,-2.147e-09,-1.1657e-14,-1.1703e-11,0,0,1.0683e+06,1324.3,-0.069732,0.21427,7022.9,1.1004e+06,0.21316,714.75,4.8973e-05,0,0,0,0,0.0049012,0.043139,0.081845,0.11445,0
2.7072,403.07,-7.0908,3.682e+06,37.815,20854,0,0,0,0,0,0,6.294e-16,1.2011e-13,5.3672e-13,1.311e-09,-4.1063e-14,-2.3812e-11,0,0,1.07e+06,1324.8,-0.065915,0.2083,7022.9,1.1004e+06,0.20713,714.88,4.8984e-05,0,0,0,0,0.0049088,0.044404,0.081845,0.086332,0
2.707,403.65,-8.7463,3.6817e+06,37.822,20859,0,0,0,0,0,0,7.914e-16,1.663e-13,6.2586e-13,1.7824e-09,-2.9963e-14,-1.603e-11,0,0,1.0699e+06,1324.8,-0.066157,0.20864,7022.9,1.1004e+06,0.20752,714.87,4.8983e-05,0,0,0,0,0.0049083,0.044905,0.081845,0.084794,0
2.7042,412.16,-18.643,3.6782e+06,37.939,20925,0,0,0,0,0,0,3.7374e-16,-1.143e-12,9.7042e-14,1.1634e-10,-4.9945e-14,-3.5077e-11,0,0,1.0685e+06,1324.4,-0.069301,0.21346,7022.9,1.1004e+06,0.21248,714.76,4.8975e-05,0,0,0,0,0.0049027,0.05067,0.081845,0.071928,0
2.6949,439.94,-0.5766,3.6665e+06,38.232,21083,0,0,0,0,0,0,1.0558e-15,-1.8729e-14,2.7312e-15,2.0743e-09,4.3588e-14,-1.8911e-11,0,0,1.0637e+06,1323,-0.079715,0.22851,7022.9,1.1002e+06,0.2282,714.4,4.8946e-05,0,0,0,0,0.0048867,0.064136,0.081845,0.15499,0
2.6951,439.47,2.7995,3.6668e+06,38.201,21070,0,0,0,0,0,0,1.5788e-15,-8.996e-13,-1.1318e-12,3.1868e-09,-3.7493e-14,-2.1035e-11,0,0,1.0638e+06,1323.1,-0.079434,0.22825,7022.9,1.1003e+06,0.22779,714.41,4.8947e-05,0,0,0,0,0.0048862,0.061526,0.081845,0.15148,0
2.7068,404.2,-10.042,3.6814e+06,37.827,20862,0,0,0,0,0,0,-3.5755e-16,2.8979e-13,-2.7943e-14,-7.9235e-10,-3.1503e-14,-1.2416e-11,0,0,1.0698e+06,1324.7,-0.066387,0.20896,7022.9,1.1004e+06,0.20789,714.86,4.8982e-05,0,0,0,0,0.0049078,0.045393,0.081845,0.083362,0
2.7065,404.97,-11.533,3.6811e+06,37.832,20866,0,0,0,0,0,0,-7.0709e-16,3.9408e-13,-4.6061e-13,-1.4775e-09,-2.5045e-14,-1.4451e-11,0,0,1.0697e+06,1324.7,-0.066683,0.2094,7022.9,1.1004e+06,0.20836,714.85,4.8982e-05,0,0,0,0,0.0049072,0.045972,0.081845,0.081852,0
2.7018,419.28,20.512,3.6752e+06,37.975,20952,0,0,0,0,0,0,3.2083e-16,-4.1483e-13,5.6561e-13,-4.4939e-10,-3.5981e-14,-3.0644e-11,0,0,1.0673e+06,1324,-0.071941,0.2174,7022.9,1.1004e+06,0.21657,714.67,4.8967e-05,0,0,0,0,0.0048969,0.044671,0.081845,0.1204,0
2.7019,419.15,20.489,3.6753e+06,37.974,20951,0,0,0,0,0,0,3.2882e-16,-4.1405e-13,5.9683e-13,-3.7727e-10,-3.594e-14,-3.0126e-11,0,0,1.0673e+06,1324,-0.071888,0.21733,7022.9,1.1004e+06,0.21649,714.67,4.8967e-05,0,0,0,0,0.004897,0.044632,0.081845,0.12028,0
2.7017,419.53,20.5,3.6751e+06,37.977,20954,0,0,0,0,0,0,3.1999e-16,-3.4428e-13,5.76e-13,-3.2857e-10,-3.6346e-14,-2.9931e-11,0,0,1.0672e+06,1324,-0.072037,0.21754,7022.9,1.1004e+06,0.21672,714.67,4.8967e-05,0,0,0,0,0.0048967,0.04476,0.081845,0.12065,0
2.7028,416.44,20.047,3.6765e+06,37.958,20940,0,0,0,0,0,0,-1.084e-15,8.3481e-14,-9.7861e-14,-1.4172e-09,-3.0843e-15,2.0759e-13,0,0,1.0678e+06,1324.2,-0.070819,0.21583,7022.9,1.1004e+06,0.21484,714.71,4.897e-05,0,0,0,0,0.0048992,0.04378,0.081845,0.1173,0
2.7035,414.45,19.22,3.6774e+06,37.918,20919,0,0,0,0,0,0,-1.444e-15,-5.8693e-13,-1.3583e-13,-3.0297e-09,-3.2186e-15,-8.0798e-12,0,0,1.0681e+06,1324.3,-0.070047,0.21471,7022.9,1.1004e+06,0.21364,714.73,4.8972e-05,0,0,0,0,0.0049005,0.043329,0.081845,0.11535,0
2.7062,405.81,-12.854,3.6807e+06,37.834,20867,0,0,0,0,0,0,-2.4185e-16,2.2168e-13,-6.3582e-13,-4.3996e-10,-2.699e-14,-1.302e-11,0,0,1.0695e+06,1324.7,-0.067011,0.20988,7022.9,1.1004e+06,0.20888,714.84,4.8981e-05,0,0,0,0,0.0049065,0.046615,0.081845,0.080242,0
2.706,406.61,-13.968,3.6804e+06,37.844,20873,0,0,0,0,0,0,-4.4409e-16,-4.5518e-13,-2.4354e-13,-7.8851e-10,-3.1997e-14,-1.5377e-11,0,0,1.0694e+06,1324.6,-0.067297,0.21033,7022.9,1.1004e+06,0.20933,714.83,4.898e-05,0,0,0,0,0.0049059,0.047162,0.081845,0.078989,0
2.6997,425.26,19.938,3.6726e+06,38.086,21014,0,0,0,0,0,0,4.5217e-17,-4.145e-13,-2.4794e-13,8.9865e-10,-2.077e-14,-1.7797e-11,0,0,1.0662e+06,1323.7,-0.07428,0.22067,7022.9,1.1003e+06,0.22013,714.59,4.8961e-05,0,0,0,0,0.004893,0.047096,0.081845,0.12676,0
2.7003,423.69,20.244,3.6732e+06,38.055,20997,0,0,0,0,0,0,5.4414e-17,4.6609e-14,3.5175e-14,1.1273e-09,-2.6109e-14,-1.7208e-11,0,0,1.0665e+06,1323.8,-0.073676,0.21982,7022.9,1.1003e+06,0.21921,714.61,4.8963e-05,0,0,0,0,0.004894,0.046434,0.081845,0.1252,0
2.699,427.3,19.004,3.6717e+06,38.104,21025,0,0,0,0,0,0,-6.8469e-16,4.9712e-14,-1.56e-13,-1.2662e-09,-3.7009e-14,-2.2823e-11,0,0,1.0658e+06,1323.6,-0.075061,0.22178,7022.9,1.1003e+06,0.2213,714.56,4.8959e-05,0,0,0,0,0.0048916,0.048201,0.081845,0.12912,0
2.7008,422.3,20.542,3.6739e+06,38.04,20988,0,0,0,0,0,0,-1.6299e-16,4.6478e-13,5.7129e-13,-7.019e-11,-2.9283e-14,-1.2889e-11,0,0,1.0667e+06,1323.9,-0.073129,0.21906,7022.9,1.1003e+06,0.21838,714.63,4.8964e-05,0,0,0,0,0.004895,0.045788,0.081845,0.12357,0
2.6953,438.95,4.5199,3.667e+06,38.214,21078,0,0,0,0,0,0,1.6757e-15,-3.7941e-13,1.571e-13,2.922e-09,-3.5601e-14,-2.0107e-11,0,0,1.0639e+06,1323.1,-0.07925,0.22797,7022.9,1.1003e+06,0.22752,714.42,4.8947e-05,0,0,0,0,0.0048863,0.060054,0.081845,0.14931,0
2.6956,438.31,6.7726,3.6673e+06,38.219,21082,0,0,0,0,0,0,-1.4145e-16,1.7962e-13,2.4239e-13,2.1107e-10,1.3484e-14,-6.9151e-12,0,0,1.0641e+06,1323.1,-0.078972,0.22763,7022.9,1.1003e+06,0.22711,714.43,4.8948e-05,0,0,0,0,0.0048865,0.058426,0.081845,0.14699,0
2.7045,411.13,-18.069,3.6786e+06,37.934,20922,0,0,0,0,0,0,-9.028e-16,-6.1437e-13,2.8356e-13,-1.7016e-09,-1.6455e-14,-1.5616e-11,0,0,1.0686e+06,1324.4,-0.068928,0.21289,7022.9,1.1004e+06,0.2119,714.77,4.8976e-05,0,0,0,0,0.0049035,0.049968,0.081845,0.073243,0
2.7055,408.12,-15.596,3.6798e+06,37.862,20884,0,0,0,0,0,0,-1.2888e-15,-3.5895e-13,9.7181e-14,-2.1127e-09,-1.445e-14,-8.901e-12,0,0,1.0691e+06,1324.6,-0.067866,0.21119,7022.9,1.1004e+06,0.21023,714.81,4.8978e-05,0,0,0,0,0.0049049,0.048173,0.081845,0.076775,0
2.7053,408.53,-16.09,3.6796e+06,37.857,20882,0,0,0,0,0,0,-1.0326e-15,-2.5373e-14,-7.6844e-14,-1.5079e-09,-1.3219e-14,-6.2539e-12,0,0,1.069e+06,1324.5,-0.06803,0.21143,7022.9,1.1004e+06,0.21049,714.8,4.8978e-05,0,0,0,0,0.0049046,0.048464,0.081845,0.076176,0
2.6971,433.35,14.681,3.6692e+06,38.153,21051,0,0,0,0,0,0,-5.4496e-16,-2.9644e-13,1.0839e-13,-8.1362e-10,-2.0987e-14,-1.0635e-11,0,0,1.0648e+06,1323.4,-0.077257,0.22501,7022.9,1.1002e+06,0.22458,714.49,4.8953e-05,0,0,0,0,0.0048881,0.05226,0.081845,0.13695,0
2.6974,432.37,15.648,3.6696e+06,38.141,21045,0,0,0,0,0,0,-1.1735e-15,-5.7969e-13,4.0872e-13,-1.7156e-09,2.2345e-15,6.5443e-12,0,0,1.065e+06,1323.4,-0.076908,0.22449,7022.9,1.1002e+06,0.22406,714.5,4.8954e-05,0,0,0,0,0.0048886,0.051541,0.081845,0.13568,0
2.6979,430.87,16.996,3.6702e+06,38.169,21058,0,0,0,0,0,0,-2.0107e-16,-1.0646e-12,7.2317e-13,-1.023e-09,-1.5406e-14,-8.0053e-12,0,0,1.0652e+06,1323.5,-0.076364,0.22369,7022.9,1.1002e+06,0.22325,714.52,4.8955e-05,0,0,0,0,0.0048898,0.050386,0.081845,0.13348,0
2.6986,428.54,18.433,3.6711e+06,38.126,21037,0,0,0,0,0,0,-8.4995e-16,1.4754e-14,6.0669e-14,-2.3854e-09,-4.3797e-14,-2.4145e-11,0,0,1.0656e+06,1323.6,-0.075529,0.22244,7022.9,1.1002e+06,0.22201,714.54,4.8957e-05,0,0,0,0,0.0048909,0.048944,0.081845,0.13069,0
2.6988,428.1,18.709,3.6713e+06,38.122,21034,0,0,0,0,0,0,-5.6638e-16,1.9206e-13,2.3706e-14,-1.4334e-09,-4.1706e-14,-2.286e-11,0,0,1.0657e+06,1323.6,-0.075368,0.22221,7022.9,1.1002e+06,0.22177,714.55,4.8958e-05,0,0,0,0,0.0048911,0.048638,0.081845,0.13007,0
2.6963,435.98,11.438,3.6683e+06,38.281,21115,0,0,0,0,0,0,-8.1153e-16,2.3174e-13,2.7961e-13,-1.0906e-09,-3.3467e-14,-1.0895e-11,0,0,1.0644e+06,1323.2,-0.078125,0.2264,7022.9,1.1003e+06,0.22586,714.46,4.895e-05,0,0,0,0,0.0048882,0.054801,0.081845,0.14128,0
2.6967,434.68,13.313,3.6687e+06,38.238,21094,0,0,0,0,0,0,6.8068e-16,-8.6549e-13,-3.1414e-15,1.3416e-09,-5.4855e-14,-3.0167e-11,0,0,1.0646e+06,1323.3,-0.077738,0.22572,7022.9,1.1002e+06,0.22529,714.47,4.8951e-05,0,0,0,0,0.0048882,0.053478,0.081845,0.13912,0
2.705,409.55,-16.788,3.6792e+06,37.893,20900,0,0,0,0,0,0,-1.1824e-15,-4.1262e-13,7.5829e-14,-1.8283e-09,-1.6592e-14,-1.0892e-11,0,0,1.0689e+06,1324.5,-0.068375,0.212,7022.9,1.1004e+06,0.21103,714.79,4.8977e-05,0,0,0,0,0.0049042,0.048998,0.081845,0.075147,0
2.6958,437.69,8.3643,3.6677e+06,38.207,21076,0,0,0,0,0,0,-2.4811e-16,-8.4139e-13,-2.6234e-13,3.7813e-10,-7.4676e-15,-1.5305e-11,0,0,1.0642e+06,1323.2,-0.078693,0.2273,7022.9,1.1003e+06,0.2267,714.44,4.8949e-05,0,0,0,0,0.0048868,0.057131,0.081845,0.14498,0
2.6961,436.91,10.054,3.668e+06,38.23,21089,0,0,0,0,0,0,-2.1828e-16,-1.671e-13,2.574e-15,-1.1515e-10,-2.4563e-14,-1.6493e-11,0,0,1.0643e+06,1323.2,-0.078421,0.22689,7022.9,1.1003e+06,0.2263,714.45,4.895e-05,0,0,0,0,0.0048874,0.055938,0.081845,0.14317,0
2.6954,438.05,-11.308,3.667e+06,38.234,21079,0,0,0,0,0,0,5.317e-16,4.1865e-13,1.3112e-12,6.6843e-10,1.755e-14,-1.6071e-12,0,0,1.064e+06,1323.1,-0.079159,0.22756,7022.9,1.1002e+06,0.22738,714.42,4.8948e-05,0,0,0,0,0.0048885,0.074058,0.081845,0.039092,0
2.6954,438.05,-11.308,3.667e+06,38.234,21079,0,0,0,0,0,0,5.317e-16,4.1865e-13,1.3112e-12,6.6843e-10,1.755e-14,-1.6071e-12,0,0,1.064e+06,1323.1,-0.079159,0.22756,7022.9,1.1002e+06,0.22738,714.42,4.8948e-05,0,0,0,0,0.0048885,0.074058,0.081845,0.16851,0
