"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
13648, 3.575381261440000e-01, -8.061233107730000e-03, 3.843084974034604e+05, -1.572478341850655e+00, 1.330864319703166e-04, 1.024989810288143e-04
13649, 3.570033616230000e-01, -8.468279698780000e-03, 3.819404615573987e+05, -1.577681261079328e+00, 1.048590808433598e-04, 7.828496087696924e-05
13650, 3.564613316160000e-01, -8.865138852650001e-03, 3.793949373341956e+05, -1.583274148091569e+00, 6.883983267068708e-05, 4.927291478302624e-05
13651, 3.558461976570000e-01, -9.296533331520000e-03, 3.761473339770516e+05, -1.590409605091551e+00, 2.145773033709117e-05, 1.486359480371033e-05
13652, 3.552260407770000e-01, -9.720814742280001e-03, 3.728537777842869e+05, -1.597646027156088e+00, -2.363444869846837e-05, -1.624521716760380e-05
13653, 3.546076917590000e-01, -1.014782449270000e-02, 3.683432159067637e+05, -1.607556387746160e+00, -6.793585500654728e-05, -4.698339652440567e-05
13654, 3.539898935240000e-01, -1.057571524430000e-02, 3.638196634347366e+05, -1.617495290562081e+00, -1.187565262228743e-04, -8.135684683173670e-05
13655, 3.533677304930000e-01, -1.099728802960000e-02, 3.590270908193572e+05, -1.628025269766933e+00, -1.764351177530130e-04, -1.170107690673192e-04
13656, 3.527372983760000e-01, -1.140642923970000e-02, 3.534507126916447e+05, -1.640277383701477e+00, -2.395231421624820e-04, -1.514348101019064e-04
13657, 3.520973145560000e-01, -1.180048889960000e-02, 3.471170706600685e+05, -1.654193316590934e+00, -3.066902358813213e-04, -1.832975025206550e-04
13658, 3.514471404590000e-01, -1.217750929500000e-02, 3.399968725569390e+05, -1.669837427588811e+00, -3.730998211435790e-04, -2.110690898131712e-04
13659, 3.507890625570000e-01, -1.254058992090000e-02, 3.329963928711796e+05, -1.685218499808453e+00, -4.291990874885577e-04, -2.349987303771879e-04
13660, 3.501286596370000e-01, -1.289941511500000e-02, 3.261730072197720e+05, -1.700210470673003e+00, -4.773215215149852e-04, -2.615606109717970e-04
13661, 3.494708556470000e-01, -1.326293531960000e-02, 3.189793266533749e+05, -1.716016033332070e+00, -5.401982190970999e-04, -2.994757632991519e-04
13662, 3.488140545960000e-01, -1.362820749930000e-02, 3.109578025492975e+05, -1.733640488668667e+00, -6.254918799286375e-04, -3.430544634358971e-04
13663, 3.481530424730000e-01, -1.398569720640000e-02, 3.019513846137286e+05, -1.753428899024185e+00, -6.920049432922690e-04, -3.636278081573542e-04
13664, 3.474837268650000e-01, -1.432725475560000e-02, 2.923393248591934e+05, -1.774547992557843e+00, -7.623015343747703e-04, -3.752581853795410e-04
13665, 3.468049015920000e-01, -1.464934653390000e-02, 2.826927337022268e+05, -1.795742956605878e+00, -8.316862846130814e-04, -3.783985490462600e-04
13666, 3.461161592090000e-01, -1.494946727290000e-02, 2.736520748077809e+05, -1.815606599329034e+00, -8.889056740998772e-04, -3.742847199755227e-04
13667, 3.454202285960000e-01, -1.523238021190000e-02, 2.661122785052878e+05, -1.832172628609277e+00, -9.241064549459849e-04, -3.724056690275709e-04
13668, 3.447226668320000e-01, -1.551103077910000e-02, 2.595993167437724e+05, -1.846482553030803e+00, -9.377405659892264e-04, -3.797159013650618e-04
13669, 3.440278487490000e-01, -1.579619155570000e-02, 2.522238128927847e+05, -1.862687607895696e+00, -9.945850821334551e-04, -4.082310600528210e-04
13670, 3.433331504380000e-01, -1.608136283080000e-02, 2.429654722726812e+05, -1.883029529035977e+00, -1.081993118619855e-03, -4.322159409422686e-04
13671, 3.426332990050000e-01, -1.635326222410000e-02, 2.332220635526344e+05, -1.904437215354016e+00, -1.147361664010866e-03, -4.249986126523563e-04
13672, 3.419253266330000e-01, -1.660284021910000e-02, 2.239546599970566e+05, -1.924799049081908e+00, -1.197511103129923e-03, -3.979345701088533e-04
13673, 3.412089223530000e-01, -1.682658452500000e-02, 2.169202623856696e+05, -1.940254643918148e+00, -1.211755277573825e-03, -3.545598194410623e-04
13674, 3.404850258490000e-01, -1.702427249620000e-02, 2.129160590866524e+05, -1.949052461051966e+00, -1.198207540971445e-03, -3.162944111540170e-04
13675, 3.397579969020000e-01, -1.720958963510000e-02, 2.109847997393369e+05, -1.953295718775625e+00, -1.156268201222768e-03, -2.986640747176707e-04
13676, 3.390323310980000e-01, -1.739950354830000e-02, 2.084587864630607e+05, -1.958845737399237e+00, -1.147976387736860e-03, -3.042630178014527e-04
13454, 3.500443242220000e-01, 5.641353899100000e-03, 8.352527627278093e+05, -5.816881926988652e-01, 1.016282276052019e-03, 5.750110473439999e-04
13455, 3.505637162780000e-01, 5.940782778940000e-03, 8.199980520083472e+05, -6.152050112310447e-01, 1.055031455443988e-03, 6.113178306163749e-04
13456, 3.510818259430000e-01, 6.242514459830000e-03, 8.010966646427831e+05, -6.567341088316829e-01, 1.109543650413015e-03, 6.447940905918174e-04
13457, 3.516005248740000e-01, 6.543308020310000e-03, 7.863227051829114e+05, -6.891946469123265e-01, 1.117301380222982e-03, 6.451338479484927e-04
13458, 3.521203750140000e-01, 6.842176440310000e-03, 7.771499653420224e+05, -7.093484906884483e-01, 1.075314713400986e-03, 6.201870787419164e-04
13459, 3.526394228130000e-01, 7.142491747520000e-03, 7.738596460558170e+05, -7.165778007984052e-01, 1.039750222272662e-03, 6.086207528819625e-04
13460, 3.531554271320000e-01, 7.448047144480000e-03, 7.714010340705841e+05, -7.219797289808230e-01, 1.025829211328933e-03, 6.167204885866779e-04
13461, 3.536673306480000e-01, 7.760461888380000e-03, 7.643275171663528e+05, -7.375212745940710e-01, 1.039950315903457e-03, 6.427785597264336e-04
13462, 3.541756824370000e-01, 8.078652496940000e-03, 7.532789623661648e+05, -7.617965567079624e-01, 1.067761782934605e-03, 6.749645323078645e-04
13463, 3.546811940770000e-01, 8.401355640260001e-03, 7.382000307402911e+05, -7.949271630011883e-01, 1.100384511570297e-03, 7.066595975629037e-04
13464, 3.551849525410000e-01, 8.726799029380001e-03, 7.206318906664345e+05, -8.335269223563185e-01, 1.146585142445373e-03, 7.415944651316623e-04
13465, 3.556883640320000e-01, 9.052778405500001e-03, 7.034939310557361e+05, -8.711815126561375e-01, 1.182452280549934e-03, 7.634412594037305e-04
13466, 3.561926417430000e-01, 9.377405845500000e-03, 6.898315868732099e+05, -9.011996702673267e-01, 1.170105953635839e-03, 7.531008711516256e-04
13467, 3.566969703560000e-01, 9.701935260819999e-03, 6.819475234685284e+05, -9.185221044511345e-01, 1.134944732517426e-03, 7.349726007582064e-04
13468, 3.571993996080000e-01, 1.002936661960000e-02, 6.772492978338631e+05, -9.288447896148335e-01, 1.118114512888144e-03, 7.360815403391603e-04
13469, 3.576987534570000e-01, 1.036143304890000e-02, 6.700046637986075e+05, -9.447623044571126e-01, 1.123154915773596e-03, 7.530285894015331e-04
13470, 3.581955622810000e-01, 1.069725219970000e-02, 6.588981563260350e+05, -9.691649170225272e-01, 1.143413218484822e-03, 7.772054100890289e-04
13471, 3.586906046700000e-01, 1.103561812590000e-02, 6.447592420800359e+05, -1.000230168389150e+00, 1.176045927620954e-03, 8.059718172007947e-04
13472, 3.591847809890000e-01, 1.137518694780000e-02, 6.288310862051863e+05, -1.035226643892844e+00, 1.214395007290188e-03, 8.341225297623990e-04
13473, 3.596790530120000e-01, 1.171454633840000e-02, 6.131423804790600e+05, -1.069697012587314e+00, 1.239022620924038e-03, 8.492772416575331e-04
13474, 3.601738152760000e-01, 1.205311186780000e-02, 6.000021966063924e+05, -1.098567908039811e+00, 1.234716718465108e-03, 8.454825645287095e-04
13475, 3.606683250080000e-01, 1.239195858340000e-02, 5.902105392498153e+05, -1.120081603630969e+00, 1.219802688807375e-03, 8.387048771390343e-04
13476, 3.611617014700000e-01, 1.273235694290000e-02, 5.832310966395822e+05, -1.135416454335446e+00, 1.202862856435897e-03, 8.346144837400441e-04
13477, 3.616532171980000e-01, 1.307533265410000e-02, 5.772564496210656e+05, -1.148543622958708e+00, 1.189272381960010e-03, 8.350619601285357e-04
13478, 3.621426600610000e-01, 1.342114885990000e-02, 5.712094634999170e+05, -1.161829731113520e+00, 1.183045616800046e-03, 8.413244007156642e-04
13479, 3.626299197270000e-01, 1.376991590450000e-02, 5.642570724579995e+05, -1.177105145587254e+00, 1.186011086089473e-03, 8.542833622483971e-04
13480, 3.631150274380000e-01, 1.412154473470000e-02, 5.549505541584063e+05, -1.197552920097715e+00, 1.199600296314488e-03, 8.728992781089537e-04
13481, 3.635987742040000e-01, 1.447491104010000e-02, 5.425892843998395e+05, -1.224712427933981e+00, 1.234862382797207e-03, 9.026913108372966e-04
13482, 3.640822103330000e-01, 1.482856084230000e-02, 5.286181241509020e+05, -1.255409099366119e+00, 1.272429635194443e-03, 9.289079805720663e-04
13483, 3.645662686600000e-01, 1.518120810870000e-02, 5.149724949353791e+05, -1.285390531763299e+00, 1.288711147735899e-03, 9.372882858560472e-04
13484, 3.650508114140000e-01, 1.553303092350000e-02, 5.036223644622671e+05, -1.310328419500397e+00, 1.288712880977845e-03, 9.360919574662670e-04
13485, 3.655351433630000e-01, 1.588497683070000e-02, 4.945902722866478e+05, -1.330173239896102e+00, 1.277099990605360e-03, 9.303142912616288e-04
13486, 3.660185639410000e-01, 1.623799843810000e-02, 4.880593962535021e+05, -1.344522524578363e+00, 1.260259032186123e-03, 9.244956661610790e-04
13487, 3.665003671190000e-01, 1.659304172570000e-02, 4.833430976137862e+05, -1.354884918763213e+00, 1.240816418019246e-03, 9.199793944515477e-04
13488, 3.669799932090000e-01, 1.695083162030000e-02, 4.794745697970180e+05, -1.363384637126006e+00, 1.223587785261646e-03, 9.187945266742697e-04
13489, 3.674572566100000e-01, 1.731157196730000e-02, 4.759178153690000e+05, -1.371199344000475e+00, 1.208980002480993e-03, 9.201089577645019e-04
13490, 3.679320256130000e-01, 1.767538747830000e-02, 4.726605174008668e+05, -1.378356101471061e+00, 1.196737024949676e-03, 9.236469925008485e-04
13491, 3.684041657130000e-01, 1.804240065140000e-02, 4.693033565393801e+05, -1.385732272245263e+00, 1.189637421955696e-03, 9.315734001071566e-04
13492, 3.688735735990000e-01, 1.841268864460000e-02, 4.648202607546266e+05, -1.395582285834066e+00, 1.192610324702283e-03, 9.465105685118662e-04
13493, 3.693406778820000e-01, 1.878565990980000e-02, 4.583048114359851e+05, -1.409897675780458e+00, 1.204743746471540e-03, 9.654780961264481e-04
13494, 3.698063398870000e-01, 1.916020480520000e-02, 4.494091951145384e+05, -1.429442638871594e+00, 1.233034860336739e-03, 9.929697788994838e-04
13495, 3.702714429840000e-01, 1.953521018390000e-02, 4.388352134232661e+05, -1.452675214829708e+00, 1.267879647490005e-03, 1.021029657163575e-03
13496, 3.707368731310000e-01, 1.990956776010000e-02, 4.274527700961814e+05, -1.477684098607490e+00, 1.296599512302624e-03, 1.039941692348548e-03
13497, 3.712032140290000e-01, 2.028254006350000e-02, 4.170200689670436e+05, -1.500606260618708e+00, 1.306090497507163e-03, 1.043296364739178e-03
13498, 3.716698800680000e-01, 2.065484746890000e-02, 4.088253093828071e+05, -1.518611339505539e+00, 1.296644995479339e-03, 1.035644021920387e-03
13499, 3.721360032000000e-01, 2.102756860410000e-02, 4.029002862296819e+05, -1.531629477277820e+00, 1.280358461783844e-03, 1.027400129653770e-03
13500, 3.726007132190000e-01, 2.140177743310000e-02, 3.993326039004679e+05, -1.539468194340883e+00, 1.258149504457442e-03, 1.019041616516702e-03
13501, 3.730631497520000e-01, 2.177851347810000e-02, 3.971584478245458e+05, -1.544245131511140e+00, 1.234564984154444e-03, 1.012900619777883e-03
13502, 3.735228276000000e-01, 2.215832750540000e-02, 3.955175908149643e+05, -1.547850333054374e+00, 1.214127115475548e-03, 1.010565185966043e-03
13503, 3.739796158360000e-01, 2.254132381880000e-02, 3.940744461516163e+05, -1.551021131811994e+00, 1.196168603147514e-03, 1.010540812330539e-03
13504, 3.744333947230000e-01, 2.292758799070000e-02, 3.927967082783920e+05, -1.553828507790216e+00, 1.181807554425934e-03, 1.013836511539645e-03
13505, 3.748840421350000e-01, 2.331720344530000e-02, 3.910728787805513e+05, -1.557616011960049e+00, 1.175241669825199e-03, 1.023687858347108e-03
13506, 3.753316486470000e-01, 2.371000718100000e-02, 3.878515767079066e+05, -1.564693681211975e+00, 1.180355768318555e-03, 1.041248060092089e-03
13507, 3.757770673240000e-01, 2.410498351180000e-02, 3.824992335070852e+05, -1.576453557822090e+00, 1.196382706414091e-03, 1.063595892855299e-03
13508, 3.762213318460000e-01, 2.450094422090000e-02, 3.750367576591534e+05, -1.592849702815964e+00, 1.228611217650144e-03, 1.094900058888917e-03
13509, 3.766654825780000e-01, 2.489671152140000e-02, 3.665383618722719e+05, -1.611521914609541e+00, 1.257704556651111e-03, 1.117875640565720e-03
13510, 3.771104594000000e-01, 2.529122046560000e-02, 3.591999383681286e+05, -1.627645498558390e+00, 1.259698546248853e-03, 1.116420775159924e-03
13511, 3.775554119230000e-01, 2.568542054400000e-02, 3.550371179897697e+05, -1.636791820489327e+00, 1.229784143467457e-03, 1.095453457128134e-03
13512, 3.779980579460000e-01, 2.608186563770000e-02, 3.537239643902653e+05, -1.639677009970063e+00, 1.205807646429198e-03, 1.088204952039691e-03
13513, 3.784375176750000e-01, 2.648149432110000e-02, 3.523565240767564e+05, -1.642681475258480e+00, 1.193256476152630e-03, 1.092663446548462e-03
9947, 3.256726136050000e-01, -1.316176112930000e-03, 1.091292712416950e+06, -1.913117745695759e-02, 8.212779526202185e-04, 2.581836172246982e-05
9945, 3.265490050280000e-01, -1.276510459160000e-03, 1.085199632309647e+06, -3.251856080457919e-02, 8.412902231367147e-04, 5.087003681843020e-05
9942, 3.274244742370000e-01, -1.210246895640000e-03, 1.073497353766728e+06, -5.823016907753244e-02, 8.750655134823505e-04, 7.380718621578524e-05
9940, 3.282993379940000e-01, -1.128879054230000e-03, 1.057979586813877e+06, -9.232496042089103e-02, 9.118037877880858e-04, 8.498486552950870e-05
9938, 3.291747838210000e-01, -1.047108919440000e-03, 1.046892686599123e+06, -1.166844929886389e-01, 9.227937093755734e-04, 8.231678082104694e-05
9935, 3.300514678210000e-01, -9.725822725399999e-04, 1.043036811148475e+06, -1.251564122625426e-01, 8.432668359486927e-04, 7.747782091481828e-05
9933, 3.309275855580000e-01, -8.860646884930000e-04, 1.045861386186985e+06, -1.189504100159399e-01, 8.227560001341019e-04, 9.439568093291600e-05
9931, 3.318010397290000e-01, -7.718520055230000e-04, 1.042118615850202e+06, -1.271738209014414e-01, 8.475114851495526e-04, 1.239293546865945e-04
9929, 3.326711546370000e-01, -6.311072105140000e-04, 1.031695632765996e+06, -1.500746309542726e-01, 8.777389503383645e-04, 1.423438619364467e-04
9927, 3.335416288700000e-01, -4.895788076900000e-04, 1.022402764044966e+06, -1.704924153550446e-01, 8.582889107617952e-04, 1.409538259975841e-04
9925, 3.344120730240000e-01, -3.452021914460000e-04, 1.024911422645615e+06, -1.649805274783475e-01, 8.267032659356911e-04, 1.507273761589958e-04
9923, 3.352778300570000e-01, -1.730286497510000e-04, 1.025115227288612e+06, -1.645327390305056e-01, 8.218204032922919e-04, 1.804907884705652e-04
9921, 3.361364430790000e-01, 3.350939760090000e-05, 1.014613819580824e+06, -1.876058593896689e-01, 8.708702292137246e-04, 2.157885408462863e-04
9919, 3.369925424030000e-01, 2.518512723110000e-04, 1.001365037707656e+06, -2.167153604468639e-01, 8.901324542139375e-04, 2.250660512120745e-04
9875, 3.378498487930000e-01, 4.667364486410000e-04, 9.990048030164123e+05, -2.219011394035798e-01, 8.390538214666018e-04, 2.243796884535086e-04
9873, 3.387002109640000e-01, 7.085158269510000e-04, 9.990215955164880e+05, -2.218642438381320e-01, 8.368850543829502e-04, 2.554108593843602e-04
9869, 3.395409446820000e-01, 9.828458618139999e-04, 9.856392301256715e+05, -2.512672473158100e-01, 8.864954168874953e-04, 2.974022720158529e-04
9863, 3.403772865040000e-01, 1.271142622800000e-03, 9.693448874496211e+05, -2.870682884904268e-01, 9.239855968412231e-04, 3.162220135955305e-04
9859, 3.412150928630000e-01, 1.555801231100000e-03, 9.627949436322679e+05, -3.014594678683560e-01, 8.851966848027483e-04, 3.129933107669563e-04
9853, 3.420457468970000e-01, 1.861087152930000e-03, 9.599267082461903e+05, -3.077613982497751e-01, 8.785193674778015e-04, 3.396031105256961e-04
9847, 3.428659218890000e-01, 2.193950705010000e-03, 9.448343545694476e+05, -3.409214947412474e-01, 9.219537116472530e-04, 3.819952980102889e-04
9843, 3.436813125740000e-01, 2.538755012290000e-03, 9.264045373803873e+05, -3.814144840654500e-01, 9.576914530855316e-04, 4.029525971624439e-04
9839, 3.444980199180000e-01, 2.880662628240000e-03, 9.180286372025183e+05, -3.998175551867610e-01, 9.262474473562100e-04, 3.992701432123892e-04
9835, 3.453073782790000e-01, 3.239690263190000e-03, 9.146513474538198e+05, -4.072379520542874e-01, 9.316136521451884e-04, 4.291043633982035e-04
9833, 3.461063171840000e-01, 3.621449726940000e-03, 8.972907468526639e+05, -4.453817169974162e-01, 9.766752526204645e-04, 4.742233638587056e-04
9829, 3.469004339150000e-01, 4.013196298580000e-03, 8.766924922781370e+05, -4.906390786970553e-01, 1.031412708892922e-03, 5.053629990307190e-04
9819, 3.476966225480000e-01, 4.400654288990000e-03, 8.613674928890805e+05, -5.243103316611286e-01, 9.689298341912093e-04, 4.770510445105212e-04
13451, 3.484891462020000e-01, 4.795396236280000e-03, 8.620881214580158e+05, -5.227270058663437e-01, 9.550506385972351e-04, 4.905982993411109e-04
9711, 3.492715321200000e-01, 5.209666844360000e-03, 8.540580773242950e+05, -5.403701809474641e-01, 9.711710182444871e-04, 5.282800774104697e-04
13514, 3.788740296220000e-01, 2.688399179390000e-02, 3.481957034056929e+05, -1.651823403541594e+00, 1.204941295338669e-03, 1.113994938528823e-03
13515, 3.793093002600000e-01, 2.728747664650000e-02, 3.413135813184875e+05, -1.666944426899899e+00, 1.241527852324292e-03, 1.148604546749094e-03
13516, 3.797451798530000e-01, 2.768993997650000e-02, 3.348780067944367e+05, -1.681084320303301e+00, 1.245628788680700e-03, 1.150117276734547e-03
13517, 3.801808806140000e-01, 2.809222653050000e-02, 3.307724561956592e+05, -1.690104812197542e+00, 1.224446059849874e-03, 1.135101503632379e-03
13518, 3.806147754170000e-01, 2.849608347650000e-02, 3.294586563481378e+05, -1.692991421579181e+00, 1.199554830569050e-03, 1.124401852575892e-03
13519, 3.810456316430000e-01, 2.890280028190000e-02, 3.290021838437153e+05, -1.693994358073817e+00, 1.176675814750093e-03, 1.118926348970355e-03
13520, 3.814733057750000e-01, 2.931247846560000e-02, 3.281923779565429e+05, -1.695773619409269e+00, 1.163797135926974e-03, 1.122825220506821e-03
13521, 3.818978480530000e-01, 2.972501409300000e-02, 3.264947828101484e+05, -1.699503482892699e+00, 1.160525509858766e-03, 1.134009054079330e-03
