TITLE = "Visualization of the surface solution"
VARIABLES = "x""y""Density""X-Momentum""Y-Momentum""Energy""TKE""Omega""Limiter_Density""Limiter_X-Momentum""Limiter_Y-Momentum""Limiter_Energy""Limiter_TKE""Limiter_Omega""Residual_Density""Residual_X-Momentum""Residual_Y-Momentum""Residual_Energy""Residual_TKE""Residual_Omega""Grid_Velx""Grid_Vely""Pressure""Temperature""C<sub>p</sub>""Mach""Entropy""Total_Pressure""MachIs""SoundSpeed""<greek>m</greek>""C<sub>f</sub>_x""C<sub>f</sub>_y""h""y<sup>+</sup>""<greek>m</greek><sub>t</sub>""Sharp_Edge_Dist"
ZONE NODES= 324, ELEMENTS= 324, DATAPACKING=POINT, ZONETYPE=FELINESEG
3.085804e-01	-3.230213e-03	1.898105e+00	0.000000e+00	-5.650013e+02	2.721930e+06	1.000000e-10	3.245313e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.846613e-15	-0.000000e+00	-0.000000e+00	-2.922107e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.728870e+05	1.364848e+03	-7.187149e-01	4.102344e-01	7.159170e+03	8.605865e+05	7.538811e-01	7.255998e+02	4.983092e-05	-2.059130e-04	-4.370597e-04	-1.131357e+05	1.024960e+01	5.848757e-18	2.420223e-03	
3.089526e-01	-2.604522e-03	1.983098e+00	0.000000e+00	-5.903008e+02	2.800807e+06	1.000000e-10	3.128852e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.534363e-15	-0.000000e+00	-0.000000e+00	-2.216368e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.948945e+05	1.343550e+03	-6.703611e-01	4.134731e-01	7.130087e+03	8.865821e+05	7.221090e-01	7.199162e+02	4.938201e-05	-1.776613e-04	-2.412330e-04	-6.121409e+04	8.324935e+00	6.338100e-18	1.707890e-03	
3.492715e-01	5.209667e-03	1.910195e+00	0.000000e+00	-5.686000e+02	2.524623e+06	1.000000e-10	3.185312e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.014249e-14	-0.000000e+00	-0.000000e+00	-1.256429e-08	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.149191e+05	1.254492e+03	-8.460788e-01	4.278981e-01	7.071426e+03	8.035036e+05	8.367385e-01	6.956470e+02	4.746144e-05	2.358893e-04	1.283148e-04	2.648938e+03	8.048316e+00	5.996884e-18	3.798175e-02	
3.095147e-01	-1.961682e-03	2.034814e+00	0.000000e+00	-6.056949e+02	2.834941e+06	1.000000e-10	3.061015e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.287165e-15	-0.000000e+00	-0.000000e+00	-1.794714e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	8.042246e+05	1.324772e+03	-6.498616e-01	4.163932e-01	7.108075e+03	8.983600e+05	7.085468e-01	7.148676e+02	4.898298e-05	-8.930039e-05	-8.939959e-05	-2.397691e+04	5.521187e+00	6.647514e-18	8.577560e-04	
3.476966e-01	4.400654e-03	1.913042e+00	0.000000e+00	-5.694474e+02	2.528051e+06	1.000000e-10	3.180571e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.222657e-15	-0.000000e+00	-0.000000e+00	-1.112724e-08	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.158865e+05	1.254320e+03	-8.439532e-01	4.279274e-01	7.070843e+03	8.046036e+05	8.353594e-01	6.955993e+02	4.745767e-05	2.314397e-04	1.139490e-04	3.196666e+03	7.894985e+00	6.014774e-18	3.630284e-02	
3.101596e-01	-1.396191e-03	2.060283e+00	0.000000e+00	-6.132763e+02	2.833217e+06	1.000000e-10	3.018893e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.504005e-15	-0.000000e+00	-0.000000e+00	-2.115445e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	8.033888e+05	1.307035e+03	-6.516979e-01	4.192090e-01	7.090639e+03	8.987585e+05	7.097642e-01	7.100659e+02	4.860324e-05	2.984700e-05	1.878487e-05	-4.317737e+03	2.957938e+00	6.824632e-18	0.000000e+00	
3.109480e-01	-1.059579e-03	2.043010e+00	0.000000e+00	-6.081346e+02	2.783454e+06	1.000000e-10	3.034608e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.052327e-15	-0.000000e+00	-0.000000e+00	-1.528203e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.890324e+05	1.294532e+03	-6.832410e-01	4.212286e-01	7.083364e+03	8.836425e+05	7.305996e-01	7.066615e+02	4.833385e-05	1.560112e-04	5.787452e-05	3.291795e+03	6.433853e+00	6.732370e-18	8.572379e-04	
3.117682e-01	-7.994838e-04	2.004662e+00	0.000000e+00	-5.967197e+02	2.717675e+06	1.000000e-10	3.076029e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.178313e-16	-0.000000e+00	-0.000000e+00	-1.377063e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.702571e+05	1.287903e+03	-7.244931e-01	4.223113e-01	7.083789e+03	8.631125e+05	7.576608e-01	7.048498e+02	4.819044e-05	2.301983e-04	3.579345e-05	-2.419092e+03	7.563366e+00	6.517045e-18	0.000000e+00	
3.126276e-01	-7.984141e-04	1.966008e+00	0.000000e+00	-5.852138e+02	2.651131e+06	1.000000e-10	3.123737e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.218996e-16	-0.000000e+00	-0.000000e+00	-8.835488e-11	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.512612e+05	1.280838e+03	-7.662298e-01	4.234744e-01	7.083997e+03	8.423485e+05	7.848832e-01	7.029139e+02	4.803716e-05	2.572087e-04	-9.622268e-06	-3.972626e+03	7.898063e+00	6.293769e-18	8.594834e-04	
3.134890e-01	-8.638602e-04	1.952780e+00	0.000000e+00	-5.812762e+02	2.634770e+06	1.000000e-10	3.139467e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.314936e-16	-0.000000e+00	-0.000000e+00	-7.920899e-10	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.466393e+05	1.281581e+03	-7.763850e-01	4.233516e-01	7.086602e+03	8.371113e+05	7.914899e-01	7.031177e+02	4.805330e-05	2.393539e-04	-1.767008e-05	-9.679374e+03	7.598439e+00	6.220101e-18	1.722022e-03	
3.143517e-01	-9.256926e-04	1.949080e+00	0.000000e+00	-5.801748e+02	2.629595e+06	1.000000e-10	3.144453e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.999975e-16	-0.000000e+00	-0.000000e+00	-9.553800e-10	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.451710e+05	1.281489e+03	-7.796108e-01	4.233668e-01	7.087094e+03	8.354720e+05	7.935874e-01	7.030924e+02	4.805130e-05	2.255499e-04	-1.587709e-05	-1.057147e+04	7.368486e+00	6.198470e-18	2.586642e-03	
3.152157e-01	-9.854075e-04	1.946282e+00	0.000000e+00	-5.793420e+02	2.623444e+06	1.000000e-10	3.148185e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.631157e-16	-0.000000e+00	-0.000000e+00	-1.175183e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.434051e+05	1.280290e+03	-7.834909e-01	4.235650e-01	7.086570e+03	8.335802e+05	7.961097e-01	7.027634e+02	4.802525e-05	2.174110e-04	-1.479489e-05	-9.800670e+03	7.232464e+00	6.182236e-18	3.452528e-03	
3.469004e-01	4.013196e-03	1.918112e+00	0.000000e+00	-5.709567e+02	2.536517e+06	1.000000e-10	3.173561e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.664076e-15	-0.000000e+00	-0.000000e+00	-1.082177e-08	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.183010e+05	1.255223e+03	-8.386482e-01	4.277733e-01	7.070786e+03	8.072503e+05	8.319176e-01	6.958498e+02	4.747752e-05	2.299735e-04	1.126805e-04	3.253009e+03	7.873362e+00	6.044038e-18	3.546038e-02	
3.160808e-01	-1.043356e-03	1.944173e+00	0.000000e+00	-5.787142e+02	2.618694e+06	1.000000e-10	3.150582e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.524540e-16	-0.000000e+00	-0.000000e+00	-1.088591e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.420408e+05	1.279326e+03	-7.864884e-01	4.237245e-01	7.086127e+03	8.321212e+05	7.980579e-01	7.024990e+02	4.800431e-05	2.117306e-04	-1.323365e-05	-9.509096e+03	7.135312e+00	6.170839e-18	4.319522e-03	
3.461063e-01	3.621450e-03	1.923556e+00	0.000000e+00	-5.725772e+02	2.546880e+06	1.000000e-10	3.165801e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.906436e-15	-0.000000e+00	-0.000000e+00	-9.654274e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.212668e+05	1.256839e+03	-8.321320e-01	4.274983e-01	7.071250e+03	8.104633e+05	8.276900e-01	6.962975e+02	4.751300e-05	2.236679e-04	1.086016e-04	2.245596e+03	7.763109e+00	6.076048e-18	3.462158e-02	
3.453074e-01	3.239690e-03	1.925701e+00	0.000000e+00	-5.732157e+02	2.551033e+06	1.000000e-10	3.162419e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.557323e-15	-0.000000e+00	-0.000000e+00	-9.165984e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.224559e+05	1.257509e+03	-8.295194e-01	4.273845e-01	7.071460e+03	8.117497e+05	8.259949e-01	6.964830e+02	4.752770e-05	2.169356e-04	9.992128e-05	1.627119e+03	7.610501e+00	6.089330e-18	3.378157e-02	
3.444980e-01	2.880663e-03	1.926377e+00	0.000000e+00	-5.734169e+02	2.551323e+06	1.000000e-10	3.161444e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.404233e-15	-0.000000e+00	-0.000000e+00	-9.309847e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.225321e+05	1.257200e+03	-8.293518e-01	4.274369e-01	7.071106e+03	8.118583e+05	8.258862e-01	6.963975e+02	4.752093e-05	2.145320e-04	9.247660e-05	2.285554e+03	7.529159e+00	6.093345e-18	3.293611e-02	
3.169474e-01	-1.093644e-03	1.942256e+00	0.000000e+00	-5.781436e+02	2.614303e+06	1.000000e-10	3.152666e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.991478e-16	-0.000000e+00	-0.000000e+00	-1.167018e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.407789e+05	1.278411e+03	-7.892610e-01	4.238761e-01	7.085692e+03	8.307734e+05	7.998596e-01	7.022477e+02	4.798441e-05	2.077014e-04	-1.180755e-05	-9.265384e+03	7.065351e+00	6.160679e-18	5.187579e-03	
3.436813e-01	2.538755e-03	1.929648e+00	0.000000e+00	-5.743906e+02	2.557019e+06	1.000000e-10	3.157173e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.707742e-15	-0.000000e+00	-0.000000e+00	-8.167756e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.241584e+05	1.257894e+03	-8.257786e-01	4.273190e-01	7.071161e+03	8.136341e+05	8.235677e-01	6.965896e+02	4.753616e-05	2.128614e-04	8.956233e-05	2.377314e+03	7.489819e+00	6.111949e-18	3.208728e-02	
3.178151e-01	-1.141949e-03	1.940427e+00	0.000000e+00	-5.775991e+02	2.609660e+06	1.000000e-10	3.154693e+07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.149229e-16	-0.000000e+00	-0.000000e+00	-1.186239e-09	-0.000000e+00	-0.000000e+00	0.000000e+00	-2.976660e+02	7.394424e+05	1.277308e+03	-7.921975e-01	4.240591e-01	7.085094e+03	8.293556e+05	8.017674e-01	7.019445e+02	4.796040e-05	2.038045e-04	-1.098227e-05	-8.683861e+03	6.998390e+00	6.150921e-18	6.056620e-03	
